date,year,nuh,total_rainfall,wet_bulb_temperature,dengue,urti,diarrhea,injuries,day,month,is_holiday
2018-10-13,2018,80.5,2.4,25.5,7.0,2656.0,577.0,27.0,Sat,Oct,0
2018-10-14,2018,81.0,4.2,25.3,9.0,2904.0,620.0,27.0,Sun,Oct,0
2018-10-15,2018,86.8,0.0,26.4,9.0,2904.0,620.0,27.0,Mon,Oct,0
2018-10-16,2018,87.1,0.0,25.9,9.0,2904.0,620.0,27.0,Tue,Oct,0
2018-10-17,2018,87.4,8.2,25.6,9.0,2904.0,620.0,27.0,Wed,Oct,0
2018-10-18,2018,84.4,4.6,25.6,9.0,2904.0,620.0,27.0,Thu,Oct,0
2018-10-19,2018,82.8,4.8,25.8,9.0,2904.0,620.0,27.0,Fri,Oct,0
2018-10-20,2018,78.5,9.2,26.3,9.0,2904.0,620.0,27.0,Sat,Oct,0
2018-10-21,2018,80.7,0.0,26.4,11.0,2947.0,616.0,27.0,Sun,Oct,0
2018-10-22,2018,84.8,0.0,26.5,11.0,2947.0,616.0,27.0,Mon,Oct,0
2018-10-23,2018,88.5,0.0,26.7,11.0,2947.0,616.0,27.0,Tue,Oct,0
2018-10-24,2018,86.7,0.8,26.1,11.0,2947.0,616.0,27.0,Wed,Oct,0
2018-10-25,2018,85.8,0.0,26.2,11.0,2947.0,616.0,27.0,Thu,Oct,0
2018-10-26,2018,83.0,0.0,26.4,11.0,2947.0,616.0,27.0,Fri,Oct,0
2018-10-27,2018,80.3,3.6,27.0,11.0,2947.0,616.0,27.0,Sat,Oct,0
2018-10-28,2018,83.3,5.2,26.8,11.0,3016.0,584.0,27.0,Sun,Oct,0
2018-10-29,2018,86.0,0.4,27.1,11.0,3016.0,584.0,27.0,Mon,Oct,0
2018-10-30,2018,89.4,0.4,26.7,11.0,3016.0,584.0,27.0,Tue,Oct,0
2018-10-31,2018,88.3,0.0,26.2,11.0,3016.0,584.0,27.0,Wed,Oct,0
2018-11-01,2018,90.4,0.2,25.1,11.0,3016.0,584.0,31.0,Thu,Nov,0
2018-11-02,2018,86.1,7.8,25.2,11.0,3016.0,584.0,31.0,Fri,Nov,0
2018-11-03,2018,79.3,0.4,26.5,11.0,3016.0,584.0,31.0,Sat,Nov,0
2018-11-04,2018,80.1,3.4,26.5,10.0,3321.0,615.0,31.0,Sun,Nov,0
2018-11-05,2018,82.3,0.4,26.1,10.0,3321.0,615.0,31.0,Mon,Nov,0
2018-11-06,2018,81.5,3.8,26.3,10.0,3321.0,615.0,31.0,Tue,Nov,1
2018-11-07,2018,86.8,12.0,26.1,10.0,3321.0,615.0,31.0,Wed,Nov,0
2018-11-08,2018,87.7,5.4,27.0,10.0,3321.0,615.0,31.0,Thu,Nov,0
2018-11-09,2018,86.2,1.6,25.5,10.0,3321.0,615.0,31.0,Fri,Nov,0
2018-11-10,2018,81.9,0.0,26.9,10.0,3321.0,615.0,31.0,Sat,Nov,0
2018-11-11,2018,84.1,0.8,26.5,11.0,3272.0,593.0,31.0,Sun,Nov,0
2018-11-12,2018,88.8,12.4,26.0,11.0,3272.0,593.0,31.0,Mon,Nov,0
2018-11-13,2018,88.2,2.4,25.9,11.0,3272.0,593.0,31.0,Tue,Nov,0
2018-11-14,2018,87.6,2.0,26.1,11.0,3272.0,593.0,31.0,Wed,Nov,0
2018-11-15,2018,88.1,4.6,26.2,11.0,3272.0,593.0,31.0,Thu,Nov,0
2018-11-16,2018,85.9,0.8,26.8,11.0,3272.0,593.0,31.0,Fri,Nov,0
2018-11-17,2018,80.5,18.4,26.0,11.0,3272.0,593.0,31.0,Sat,Nov,0
2018-11-18,2018,83.5,7.4,25.5,14.0,3386.0,568.0,31.0,Sun,Nov,0
2018-11-19,2018,88.1,20.6,26.1,14.0,3386.0,568.0,31.0,Mon,Nov,0
2018-11-20,2018,88.9,4.0,26.1,14.0,3386.0,568.0,31.0,Tue,Nov,0
2018-11-21,2018,87.9,13.2,25.6,14.0,3386.0,568.0,31.0,Wed,Nov,0
2018-11-22,2018,89.9,2.0,26.4,14.0,3386.0,568.0,31.0,Thu,Nov,0
2018-11-23,2018,87.6,4.0,26.4,14.0,3386.0,568.0,31.0,Fri,Nov,0
2018-11-24,2018,83.9,0.0,26.3,14.0,3386.0,568.0,31.0,Sat,Nov,0
2018-11-25,2018,85.1,4.8,26.4,16.0,3295.0,543.0,31.0,Sun,Nov,0
2018-11-26,2018,89.0,14.4,26.5,16.0,3295.0,543.0,31.0,Mon,Nov,0
2018-11-27,2018,90.7,9.6,25.9,16.0,3295.0,543.0,31.0,Tue,Nov,0
2018-11-28,2018,90.0,0.0,26.3,16.0,3295.0,543.0,31.0,Wed,Nov,0
2018-11-29,2018,88.5,5.6,27.0,16.0,3295.0,543.0,31.0,Thu,Nov,0
2018-11-30,2018,84.6,7.6,26.3,16.0,3295.0,543.0,31.0,Fri,Nov,0
2018-12-01,2018,80.1,7.0,26.6,16.0,3295.0,543.0,25.0,Sat,Dec,0
2018-12-02,2018,81.7,0.4,26.6,16.0,3138.0,543.0,25.0,Sun,Dec,0
2018-12-03,2018,86.4,2.6,26.0,16.0,3138.0,543.0,25.0,Mon,Dec,0
2018-12-04,2018,87.8,0.0,26.7,16.0,3138.0,543.0,25.0,Tue,Dec,0
2018-12-05,2018,85.8,2.8,26.5,16.0,3138.0,543.0,25.0,Wed,Dec,0
2018-12-06,2018,86.7,4.6,26.1,16.0,3138.0,543.0,25.0,Thu,Dec,0
2018-12-07,2018,85.7,1.0,26.5,16.0,3138.0,543.0,25.0,Fri,Dec,0
2018-12-08,2018,80.7,0.0,26.4,16.0,3138.0,543.0,25.0,Sat,Dec,0
2018-12-09,2018,82.9,0.0,26.6,15.0,3036.0,509.0,25.0,Sun,Dec,0
2018-12-10,2018,88.4,0.2,26.5,15.0,3036.0,509.0,25.0,Mon,Dec,0
2018-12-11,2018,89.6,33.2,26.6,15.0,3036.0,509.0,25.0,Tue,Dec,0
2018-12-12,2018,86.1,0.2,26.4,15.0,3036.0,509.0,25.0,Wed,Dec,0
2018-12-13,2018,87.6,0.0,25.7,15.0,3036.0,509.0,25.0,Thu,Dec,0
2018-12-14,2018,87.8,0.0,25.6,15.0,3036.0,509.0,25.0,Fri,Dec,0
2018-12-15,2018,85.5,0.0,25.8,15.0,3036.0,509.0,25.0,Sat,Dec,0
2018-12-16,2018,86.7,43.8,25.8,18.0,2915.0,502.0,25.0,Sun,Dec,0
2018-12-17,2018,89.9,0.0,25.9,18.0,2915.0,502.0,25.0,Mon,Dec,0
2018-12-18,2018,91.1,0.2,26.3,18.0,2915.0,502.0,25.0,Tue,Dec,0
2018-12-19,2018,90.6,0.2,26.3,18.0,2915.0,502.0,25.0,Wed,Dec,0
2018-12-20,2018,91.0,15.6,26.4,18.0,2915.0,502.0,25.0,Thu,Dec,0
2018-12-21,2018,87.2,3.2,26.8,18.0,2915.0,502.0,25.0,Fri,Dec,0
2018-12-22,2018,83.2,0.0,26.0,18.0,2915.0,502.0,25.0,Sat,Dec,0
2018-12-23,2018,82.5,0.6,25.7,23.0,3420.0,590.0,25.0,Sun,Dec,0
2018-12-24,2018,81.9,0.0,26.0,23.0,3420.0,590.0,25.0,Mon,Dec,0
2018-12-25,2018,82.5,0.2,26.1,23.0,3420.0,590.0,25.0,Tue,Dec,1
2018-12-26,2018,86.6,0.2,25.8,23.0,3420.0,590.0,25.0,Wed,Dec,0
2018-12-27,2018,90.5,0.0,25.1,23.0,3420.0,590.0,25.0,Thu,Dec,0
2018-12-28,2018,85.4,0.0,26.1,23.0,3420.0,590.0,25.0,Fri,Dec,0
2018-12-29,2018,83.7,0.0,25.7,23.0,3420.0,590.0,25.0,Sat,Dec,0
2018-12-30,2018,84.9,17.4,26.2,30.0,3478.0,631.0,25.0,Sun,Dec,0
2018-12-31,2018,82.5,39.2,25.9,30.0,3478.0,631.0,25.0,Mon,Dec,0
2019-01-01,2019,84.7,0.0,25.0,30.0,3478.0,631.0,28.0,Tue,Jan,1
2019-01-02,2019,88.1,0.0,25.4,30.0,3478.0,631.0,28.0,Wed,Jan,0
2019-01-03,2019,88.1,0.0,26.6,30.0,3478.0,631.0,28.0,Thu,Jan,0
2019-01-04,2019,86.0,0.0,25.7,30.0,3478.0,631.0,28.0,Fri,Jan,0
2019-01-05,2019,82.6,0.0,26.7,30.0,3478.0,631.0,28.0,Sat,Jan,0
2019-01-06,2019,83.1,0.0,26.5,35.0,3291.0,620.0,28.0,Sun,Jan,0
2019-01-07,2019,87.6,0.0,26.1,35.0,3291.0,620.0,28.0,Mon,Jan,0
2019-01-08,2019,91.3,0.6,26.8,35.0,3291.0,620.0,28.0,Tue,Jan,0
2019-01-09,2019,91.1,0.0,26.0,35.0,3291.0,620.0,28.0,Wed,Jan,0
2019-01-10,2019,90.3,0.0,25.2,35.0,3291.0,620.0,28.0,Thu,Jan,0
2019-01-11,2019,87.0,5.8,25.7,35.0,3291.0,620.0,28.0,Fri,Jan,0
2019-01-12,2019,80.3,0.0,25.1,35.0,3291.0,620.0,28.0,Sat,Jan,0
2019-01-13,2019,80.0,0.0,25.7,31.0,3391.0,633.0,28.0,Sun,Jan,0
2019-01-14,2019,86.7,0.0,25.9,31.0,3391.0,633.0,28.0,Mon,Jan,0
2019-01-15,2019,87.1,0.0,25.1,31.0,3391.0,633.0,28.0,Tue,Jan,0
2019-01-16,2019,86.1,0.0,25.3,31.0,3391.0,633.0,28.0,Wed,Jan,0
2019-01-17,2019,88.5,16.2,25.6,31.0,3391.0,633.0,28.0,Thu,Jan,0
2019-01-18,2019,84.8,38.2,25.1,31.0,3391.0,633.0,28.0,Fri,Jan,0
2019-01-19,2019,79.4,0.0,25.2,31.0,3391.0,633.0,28.0,Sat,Jan,0
2019-01-20,2019,81.0,0.0,25.7,32.0,3408.0,601.0,28.0,Sun,Jan,0
2019-01-21,2019,85.1,1.4,26.4,32.0,3408.0,601.0,28.0,Mon,Jan,0
2019-01-22,2019,86.1,0.0,25.2,32.0,3408.0,601.0,28.0,Tue,Jan,0
2019-01-23,2019,86.5,0.2,25.5,32.0,3408.0,601.0,28.0,Wed,Jan,0
2019-01-24,2019,85.7,0.0,25.1,32.0,3408.0,601.0,28.0,Thu,Jan,0
2019-01-25,2019,81.9,0.4,24.9,32.0,3408.0,601.0,28.0,Fri,Jan,0
2019-01-26,2019,79.0,0.0,24.9,32.0,3408.0,601.0,28.0,Sat,Jan,0
2019-01-27,2019,81.5,0.0,25.0,26.0,3428.0,590.0,28.0,Sun,Jan,0
2019-01-28,2019,85.9,0.6,25.4,26.0,3428.0,590.0,28.0,Mon,Jan,0
2019-01-29,2019,86.9,0.2,26.4,26.0,3428.0,590.0,28.0,Tue,Jan,0
2019-01-30,2019,87.4,0.0,25.0,26.0,3428.0,590.0,28.0,Wed,Jan,0
2019-01-31,2019,84.4,0.0,24.9,26.0,3428.0,590.0,28.0,Thu,Jan,0
2019-02-01,2019,75.3,0.0,25.3,26.0,3428.0,590.0,26.0,Fri,Feb,0
2019-02-02,2019,68.5,0.2,25.9,26.0,3428.0,590.0,26.0,Sat,Feb,0
2019-02-03,2019,67.8,0.0,26.0,20.0,3658.0,755.0,26.0,Sun,Feb,0
2019-02-04,2019,65.0,0.0,25.7,20.0,3658.0,755.0,26.0,Mon,Feb,0
2019-02-05,2019,65.8,0.0,25.3,20.0,3658.0,755.0,26.0,Tue,Feb,1
2019-02-06,2019,72.1,0.0,24.4,20.0,3658.0,755.0,26.0,Wed,Feb,1
2019-02-07,2019,81.4,0.0,25.1,20.0,3658.0,755.0,26.0,Thu,Feb,0
2019-02-08,2019,81.1,0.0,25.8,20.0,3658.0,755.0,26.0,Fri,Feb,0
2019-02-09,2019,78.2,0.0,26.0,20.0,3658.0,755.0,26.0,Sat,Feb,0
2019-02-10,2019,80.6,0.0,26.0,34.0,3237.0,659.0,26.0,Sun,Feb,0
2019-02-11,2019,85.5,0.0,23.8,34.0,3237.0,659.0,26.0,Mon,Feb,0
2019-02-12,2019,88.3,0.0,25.3,34.0,3237.0,659.0,26.0,Tue,Feb,0
2019-02-13,2019,88.8,0.0,25.9,34.0,3237.0,659.0,26.0,Wed,Feb,0
2019-02-14,2019,89.9,0.0,25.4,34.0,3237.0,659.0,26.0,Thu,Feb,0
2019-02-15,2019,86.3,0.0,25.2,34.0,3237.0,659.0,26.0,Fri,Feb,0
2019-02-16,2019,81.1,0.0,25.0,34.0,3237.0,659.0,26.0,Sat,Feb,0
2019-02-17,2019,82.7,9.2,26.1,26.0,3063.0,622.0,26.0,Sun,Feb,0
2019-02-18,2019,88.4,8.6,25.3,26.0,3063.0,622.0,26.0,Mon,Feb,0
2019-02-19,2019,88.1,13.4,26.3,26.0,3063.0,622.0,26.0,Tue,Feb,0
2019-02-20,2019,88.3,0.0,26.0,26.0,3063.0,622.0,26.0,Wed,Feb,0
2019-02-21,2019,89.9,0.0,25.5,26.0,3063.0,622.0,26.0,Thu,Feb,0
2019-02-22,2019,87.2,0.0,26.1,26.0,3063.0,622.0,26.0,Fri,Feb,0
2019-02-23,2019,82.8,0.0,24.9,26.0,3063.0,622.0,26.0,Sat,Feb,0
2019-02-24,2019,85.7,0.0,25.5,22.0,2920.0,589.0,26.0,Sun,Feb,0
2019-02-25,2019,90.2,0.0,25.6,22.0,2920.0,589.0,26.0,Mon,Feb,0
2019-02-26,2019,90.0,0.0,25.9,22.0,2920.0,589.0,26.0,Tue,Feb,0
2019-02-27,2019,89.1,0.2,25.6,22.0,2920.0,589.0,26.0,Wed,Feb,0
2019-02-28,2019,89.2,0.0,25.9,22.0,2920.0,589.0,26.0,Thu,Feb,0
2019-03-01,2019,88.3,0.0,25.2,22.0,2920.0,589.0,23.0,Fri,Mar,0
2019-03-02,2019,82.7,0.0,24.3,22.0,2920.0,589.0,23.0,Sat,Mar,0
2019-03-03,2019,83.0,0.0,24.8,19.0,2949.0,593.0,23.0,Sun,Mar,0
2019-03-04,2019,91.9,0.0,25.4,19.0,2949.0,593.0,23.0,Mon,Mar,0
2019-03-05,2019,91.1,0.0,24.8,19.0,2949.0,593.0,23.0,Tue,Mar,0
2019-03-06,2019,89.5,0.0,26.2,19.0,2949.0,593.0,23.0,Wed,Mar,0
2019-03-07,2019,86.4,0.0,26.2,19.0,2949.0,593.0,23.0,Thu,Mar,0
2019-03-08,2019,85.4,0.0,26.1,19.0,2949.0,593.0,23.0,Fri,Mar,0
2019-03-09,2019,84.2,0.0,26.2,19.0,2949.0,593.0,23.0,Sat,Mar,0
2019-03-10,2019,83.6,0.0,25.7,16.0,2881.0,582.0,23.0,Sun,Mar,0
2019-03-11,2019,88.6,25.8,26.5,16.0,2881.0,582.0,23.0,Mon,Mar,0
2019-03-12,2019,90.5,1.2,26.4,16.0,2881.0,582.0,23.0,Tue,Mar,0
2019-03-13,2019,91.0,0.0,27.0,16.0,2881.0,582.0,23.0,Wed,Mar,0
2019-03-14,2019,89.5,0.0,25.3,16.0,2881.0,582.0,23.0,Thu,Mar,0
2019-03-15,2019,86.0,0.0,24.6,16.0,2881.0,582.0,23.0,Fri,Mar,0
2019-03-16,2019,85.1,0.0,26.0,16.0,2881.0,582.0,23.0,Sat,Mar,0
2019-03-17,2019,85.7,0.0,25.0,14.0,2591.0,507.0,23.0,Sun,Mar,0
2019-03-18,2019,88.8,0.0,24.9,14.0,2591.0,507.0,23.0,Mon,Mar,0
2019-03-19,2019,89.0,0.0,25.0,14.0,2591.0,507.0,23.0,Tue,Mar,0
2019-03-20,2019,87.8,0.0,24.9,14.0,2591.0,507.0,23.0,Wed,Mar,0
2019-03-21,2019,90.5,8.8,25.7,14.0,2591.0,507.0,23.0,Thu,Mar,0
2019-03-22,2019,84.6,0.0,26.2,14.0,2591.0,507.0,23.0,Fri,Mar,0
2019-03-23,2019,79.8,0.0,26.9,14.0,2591.0,507.0,23.0,Sat,Mar,0
2019-03-24,2019,81.5,0.0,26.6,14.0,2687.0,584.0,23.0,Sun,Mar,0
2019-03-25,2019,88.3,6.6,26.5,14.0,2687.0,584.0,23.0,Mon,Mar,0
2019-03-26,2019,88.5,0.8,26.5,14.0,2687.0,584.0,23.0,Tue,Mar,0
2019-03-27,2019,87.4,0.0,25.5,14.0,2687.0,584.0,23.0,Wed,Mar,0
2019-03-28,2019,86.1,29.0,26.5,14.0,2687.0,584.0,23.0,Thu,Mar,0
2019-03-29,2019,82.1,0.0,27.1,14.0,2687.0,584.0,23.0,Fri,Mar,0
2019-03-30,2019,77.2,0.0,26.1,14.0,2687.0,584.0,23.0,Sat,Mar,0
2019-03-31,2019,79.7,0.0,26.5,15.0,2834.0,609.0,23.0,Sun,Mar,0
2019-04-01,2019,86.6,26.0,26.2,15.0,2834.0,609.0,27.0,Mon,Apr,0
2019-04-02,2019,87.6,0.0,26.1,15.0,2834.0,609.0,27.0,Tue,Apr,0
2019-04-03,2019,85.0,31.0,25.9,15.0,2834.0,609.0,27.0,Wed,Apr,0
2019-04-04,2019,83.1,0.0,26.9,15.0,2834.0,609.0,27.0,Thu,Apr,0
2019-04-05,2019,82.0,0.0,25.7,15.0,2834.0,609.0,27.0,Fri,Apr,0
2019-04-06,2019,76.5,0.0,24.9,15.0,2834.0,609.0,27.0,Sat,Apr,0
2019-04-07,2019,78.9,0.0,26.2,18.0,2870.0,586.0,27.0,Sun,Apr,0
2019-04-08,2019,83.7,0.0,26.1,18.0,2870.0,586.0,27.0,Mon,Apr,0
2019-04-09,2019,85.7,0.0,26.1,18.0,2870.0,586.0,27.0,Tue,Apr,0
2019-04-10,2019,85.8,6.0,26.6,18.0,2870.0,586.0,27.0,Wed,Apr,0
2019-04-11,2019,87.8,31.2,27.2,18.0,2870.0,586.0,27.0,Thu,Apr,0
2019-04-12,2019,86.2,0.0,26.1,18.0,2870.0,586.0,27.0,Fri,Apr,0
2019-04-13,2019,80.3,0.0,27.2,18.0,2870.0,586.0,27.0,Sat,Apr,0
2019-04-14,2019,82.6,0.0,27.3,19.0,2995.0,614.0,27.0,Sun,Apr,0
2019-04-15,2019,89.5,0.2,27.5,19.0,2995.0,614.0,27.0,Mon,Apr,0
2019-04-16,2019,90.6,0.0,27.2,19.0,2995.0,614.0,27.0,Tue,Apr,0
2019-04-17,2019,89.9,0.0,26.8,19.0,2995.0,614.0,27.0,Wed,Apr,0
2019-04-18,2019,87.0,0.0,27.1,19.0,2995.0,614.0,27.0,Thu,Apr,0
2019-04-19,2019,79.9,0.0,26.8,19.0,2995.0,614.0,27.0,Fri,Apr,1
2019-04-20,2019,78.4,21.2,27.2,19.0,2995.0,614.0,27.0,Sat,Apr,0
2019-04-21,2019,81.7,0.0,27.3,22.0,2963.0,645.0,27.0,Sun,Apr,0
2019-04-22,2019,86.9,0.0,27.3,22.0,2963.0,645.0,27.0,Mon,Apr,0
2019-04-23,2019,88.0,0.0,26.9,22.0,2963.0,645.0,27.0,Tue,Apr,0
2019-04-24,2019,88.4,0.0,27.1,22.0,2963.0,645.0,27.0,Wed,Apr,0
2019-04-25,2019,87.5,0.0,27.0,22.0,2963.0,645.0,27.0,Thu,Apr,0
2019-04-26,2019,85.4,52.4,26.5,22.0,2963.0,645.0,27.0,Fri,Apr,0
2019-04-27,2019,81.7,6.2,25.7,22.0,2963.0,645.0,27.0,Sat,Apr,0
2019-04-28,2019,83.4,0.6,27.1,28.0,3224.0,684.0,27.0,Sun,Apr,0
2019-04-29,2019,90.6,0.0,27.8,28.0,3224.0,684.0,27.0,Mon,Apr,0
2019-04-30,2019,90.0,0.0,27.6,28.0,3224.0,684.0,27.0,Tue,Apr,0
2019-05-01,2019,85.9,0.0,27.2,28.0,3224.0,684.0,26.0,Wed,May,1
2019-05-02,2019,87.7,3.8,26.9,28.0,3224.0,684.0,26.0,Thu,May,0
2019-05-03,2019,88.5,0.0,27.6,28.0,3224.0,684.0,26.0,Fri,May,0
2019-05-04,2019,85.3,0.2,27.3,28.0,3224.0,684.0,26.0,Sat,May,0
2019-05-05,2019,86.6,3.2,28.3,41.0,3184.0,643.0,26.0,Sun,May,0
2019-05-06,2019,91.4,0.0,28.3,41.0,3184.0,643.0,26.0,Mon,May,0
2019-05-07,2019,93.0,0.0,28.8,41.0,3184.0,643.0,26.0,Tue,May,0
2019-05-08,2019,90.9,15.4,28.0,41.0,3184.0,643.0,26.0,Wed,May,0
2019-05-09,2019,90.9,0.0,27.5,41.0,3184.0,643.0,26.0,Thu,May,0
2019-05-10,2019,89.0,5.6,28.2,41.0,3184.0,643.0,26.0,Fri,May,0
2019-05-11,2019,86.7,11.0,28.4,41.0,3184.0,643.0,26.0,Sat,May,0
2019-05-12,2019,86.8,0.0,28.5,44.0,3060.0,674.0,26.0,Sun,May,0
2019-05-13,2019,90.8,0.0,27.5,44.0,3060.0,674.0,26.0,Mon,May,0
2019-05-14,2019,93.0,0.2,28.0,44.0,3060.0,674.0,26.0,Tue,May,0
2019-05-15,2019,91.1,0.8,28.0,44.0,3060.0,674.0,26.0,Wed,May,0
2019-05-16,2019,90.1,0.0,27.1,44.0,3060.0,674.0,26.0,Thu,May,0
2019-05-17,2019,88.1,17.2,26.8,44.0,3060.0,674.0,26.0,Fri,May,0
2019-05-18,2019,82.5,0.0,27.1,44.0,3060.0,674.0,26.0,Sat,May,0
2019-05-19,2019,84.0,0.2,26.7,54.0,3210.0,675.0,26.0,Sun,May,1
2019-05-20,2019,85.1,0.0,27.4,54.0,3210.0,675.0,26.0,Mon,May,1
2019-05-21,2019,89.1,6.0,27.0,54.0,3210.0,675.0,26.0,Tue,May,0
2019-05-22,2019,88.3,0.0,28.1,54.0,3210.0,675.0,26.0,Wed,May,0
2019-05-23,2019,88.2,0.0,27.0,54.0,3210.0,675.0,26.0,Thu,May,0
2019-05-24,2019,85.8,0.0,27.2,54.0,3210.0,675.0,26.0,Fri,May,0
2019-05-25,2019,83.5,0.0,27.4,54.0,3210.0,675.0,26.0,Sat,May,0
2019-05-26,2019,84.8,0.0,27.6,57.0,3017.0,637.0,26.0,Sun,May,0
2019-05-27,2019,90.8,0.0,28.1,57.0,3017.0,637.0,26.0,Mon,May,0
2019-05-28,2019,90.7,0.0,27.0,57.0,3017.0,637.0,26.0,Tue,May,0
2019-05-29,2019,91.8,0.0,27.2,57.0,3017.0,637.0,26.0,Wed,May,0
2019-05-30,2019,89.2,5.0,26.6,57.0,3017.0,637.0,26.0,Thu,May,0
2019-05-31,2019,86.1,0.4,26.6,57.0,3017.0,637.0,26.0,Fri,May,0
2019-06-01,2019,80.0,0.0,26.4,57.0,3017.0,637.0,27.0,Sat,Jun,0
2019-06-02,2019,79.5,13.6,26.4,57.0,2824.0,640.0,27.0,Sun,Jun,0
2019-06-03,2019,84.1,37.6,25.9,57.0,2824.0,640.0,27.0,Mon,Jun,0
2019-06-04,2019,84.1,0.0,26.5,57.0,2824.0,640.0,27.0,Tue,Jun,0
2019-06-05,2019,81.4,0.0,26.6,57.0,2824.0,640.0,27.0,Wed,Jun,1
2019-06-06,2019,87.6,4.0,26.3,57.0,2824.0,640.0,27.0,Thu,Jun,0
2019-06-07,2019,87.9,10.6,25.6,57.0,2824.0,640.0,27.0,Fri,Jun,0
2019-06-08,2019,82.4,0.6,26.6,57.0,2824.0,640.0,27.0,Sat,Jun,0
2019-06-09,2019,83.4,0.2,27.1,67.0,2797.0,513.0,27.0,Sun,Jun,0
2019-06-10,2019,88.2,0.0,27.4,67.0,2797.0,513.0,27.0,Mon,Jun,0
2019-06-11,2019,91.4,0.0,26.8,67.0,2797.0,513.0,27.0,Tue,Jun,0
2019-06-12,2019,90.1,18.2,26.0,67.0,2797.0,513.0,27.0,Wed,Jun,0
2019-06-13,2019,91.1,2.8,26.6,67.0,2797.0,513.0,27.0,Thu,Jun,0
2019-06-14,2019,87.4,5.0,26.9,67.0,2797.0,513.0,27.0,Fri,Jun,0
2019-06-15,2019,84.8,0.0,26.9,67.0,2797.0,513.0,27.0,Sat,Jun,0
2019-06-16,2019,87.7,0.0,26.8,62.0,2824.0,554.0,27.0,Sun,Jun,0
2019-06-17,2019,90.9,0.0,26.7,62.0,2824.0,554.0,27.0,Mon,Jun,0
2019-06-18,2019,93.2,9.8,25.7,62.0,2824.0,554.0,27.0,Tue,Jun,0
2019-06-19,2019,91.5,1.4,26.3,62.0,2824.0,554.0,27.0,Wed,Jun,0
2019-06-20,2019,90.3,4.4,26.4,62.0,2824.0,554.0,27.0,Thu,Jun,0
2019-06-21,2019,87.6,28.0,26.5,62.0,2824.0,554.0,27.0,Fri,Jun,0
2019-06-22,2019,84.3,18.6,26.2,62.0,2824.0,554.0,27.0,Sat,Jun,0
2019-06-23,2019,87.8,0.0,26.4,71.0,2957.0,593.0,27.0,Sun,Jun,0
2019-06-24,2019,91.6,0.6,26.5,71.0,2957.0,593.0,27.0,Mon,Jun,0
2019-06-25,2019,91.6,0.0,26.6,71.0,2957.0,593.0,27.0,Tue,Jun,0
2019-06-26,2019,90.3,0.0,25.9,71.0,2957.0,593.0,27.0,Wed,Jun,0
2019-06-27,2019,90.9,0.0,26.2,71.0,2957.0,593.0,27.0,Thu,Jun,0
2019-06-28,2019,90.4,0.0,26.5,71.0,2957.0,593.0,27.0,Fri,Jun,0
2019-06-29,2019,86.7,18.4,26.6,71.0,2957.0,593.0,27.0,Sat,Jun,0
2019-06-30,2019,86.9,0.0,26.3,85.0,3182.0,679.0,27.0,Sun,Jun,0
2019-07-01,2019,91.4,0.0,26.4,85.0,3182.0,679.0,28.0,Mon,Jul,0
2019-07-02,2019,92.3,0.0,26.6,85.0,3182.0,679.0,28.0,Tue,Jul,0
2019-07-03,2019,91.5,0.2,26.9,85.0,3182.0,679.0,28.0,Wed,Jul,0
2019-07-04,2019,90.6,0.0,26.5,85.0,3182.0,679.0,28.0,Thu,Jul,0
2019-07-05,2019,88.4,0.0,26.4,85.0,3182.0,679.0,28.0,Fri,Jul,0
2019-07-06,2019,85.8,0.2,26.3,85.0,3182.0,679.0,28.0,Sat,Jul,0
2019-07-07,2019,87.9,0.0,26.5,95.0,3312.0,726.0,28.0,Sun,Jul,0
2019-07-08,2019,90.1,1.2,26.7,95.0,3312.0,726.0,28.0,Mon,Jul,0
2019-07-09,2019,91.0,0.6,27.1,95.0,3312.0,726.0,28.0,Tue,Jul,0
2019-07-10,2019,91.3,0.0,26.9,95.0,3312.0,726.0,28.0,Wed,Jul,0
2019-07-11,2019,90.1,0.0,26.2,95.0,3312.0,726.0,28.0,Thu,Jul,0
2019-07-12,2019,89.2,0.0,26.5,95.0,3312.0,726.0,28.0,Fri,Jul,0
2019-07-13,2019,84.2,0.0,27.2,95.0,3312.0,726.0,28.0,Sat,Jul,0
2019-07-14,2019,84.0,0.0,26.6,92.0,3290.0,697.0,28.0,Sun,Jul,0
2019-07-15,2019,89.2,2.0,25.9,92.0,3290.0,697.0,28.0,Mon,Jul,0
2019-07-16,2019,89.7,0.6,26.2,92.0,3290.0,697.0,28.0,Tue,Jul,0
2019-07-17,2019,88.7,0.0,26.3,92.0,3290.0,697.0,28.0,Wed,Jul,0
2019-07-18,2019,88.7,0.0,26.5,92.0,3290.0,697.0,28.0,Thu,Jul,0
2019-07-19,2019,82.3,0.0,26.0,92.0,3290.0,697.0,28.0,Fri,Jul,0
2019-07-20,2019,77.0,0.0,26.4,92.0,3290.0,697.0,28.0,Sat,Jul,0
2019-07-21,2019,78.7,0.0,27.1,86.0,3256.0,751.0,28.0,Sun,Jul,0
2019-07-22,2019,85.6,0.0,26.2,86.0,3256.0,751.0,28.0,Mon,Jul,0
2019-07-23,2019,86.1,6.6,27.1,86.0,3256.0,751.0,28.0,Tue,Jul,0
2019-07-24,2019,86.5,0.0,26.5,86.0,3256.0,751.0,28.0,Wed,Jul,0
